vial_id,cruise,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,gis_station,bottom_depth,gear_temperature,start_date,sample_region,lme,DWT_WWT,Perc_DWT,WWT_DWT,year
2019-1,201902,162,1,1,87.44,14.92,248.3,0.6304,0.1702,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.26998730964467005,26.998730964467004,3.7038777908343126,2019
2019-10,201901,162,193,1,91.84,13.01,219.2,1.3592,0.3829,0,61.99908,-175.17202,V-27,80,0.4,7282019,4,EBS,0.2817098293113596,28.170982931135963,3.549751893444763,2019
2019-11,201902,94,1,1,55.53,7.92,67.8,1.1139,0.2632,0,62.00723,-173.08002,V-24,58,0.8,7292019,7,NBS,0.23628691983122363,23.628691983122362,4.232142857142857,2019
2019-13,201902,162,1,1,85.09,15.04,230.6,1.0088,0.1771,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.1755551149881047,17.555511498810468,5.696216826651608,2019
2019-14,201902,162,1,1,93.94,13.48,224.8,0.9917,0.2046,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.20631239286074418,20.63123928607442,4.847018572825024,2019
2019-147,201902,162,46,1,59.43,8.34,71.8,1.1738,0.3271,0,63.33692,-173.40604,ZZ-24,71,0,8132019,8,NBS,0.2786675753961493,27.866757539614927,3.5885050443289512,2019
2019-148,201902,162,46,1,56.35,6.6,59.8,0.6835,0.1912,0,63.33692,-173.40604,ZZ-24,71,0,8132019,8,NBS,0.27973664959765915,27.973664959765916,3.574790794979079,2019
2019-149,201902,162,46,1,54.5,7.13,62.9,0.6489,0.2011,0,63.33692,-173.40604,ZZ-24,71,0,8132019,8,NBS,0.30990907689936814,30.990907689936815,3.226752859273993,2019
2019-15,201902,162,1,1,79.23,13.57,199.4,1.1415,0.2166,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.1897503285151117,18.97503285151117,5.270083102493075,2019
2019-151,201902,162,46,1,56.1,7.16,63.6,0.5707,0.1708,0,63.33692,-173.40604,ZZ-24,71,0,8132019,8,NBS,0.29928158401962507,29.928158401962506,3.341334894613583,2019
2019-154,201902,162,46,1,59.85,7.56,80.2,1.055,0.3942,0,63.33692,-173.40604,ZZ-24,71,0,8132019,8,NBS,0.3736492890995261,37.36492890995261,2.676306443429731,2019
2019-158,201901,94,133,1,84.01,12.75,204.8,1.4572,0.1373,0,60.32928,-170.6645,Q-21,62,2.6,7072019,4,EBS,0.09422179522371672,9.422179522371673,10.613255644573925,2019
2019-159,201901,94,133,1,78.61,11.71,168.2,1.4669,0.0811,0,60.32928,-170.6645,Q-21,62,2.6,7072019,4,EBS,0.05528665894062308,5.528665894062308,18.08754623921085,2019
2019-16,201902,162,1,1,80.69,14.25,208.7,0.9922,0.2586,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.2606329369078815,26.063293690788147,3.836813611755607,2019
2019-160,201901,94,133,1,84.69,11.99,211.7,1.4069,0.1135,0,60.32928,-170.6645,Q-21,62,2.6,7072019,4,EBS,0.08067382187788756,8.067382187788755,12.395594713656388,2019
2019-161,201901,94,133,1,80.02,11.85,193.5,0.8798,0.1296,0,60.32928,-170.6645,Q-21,62,2.6,7072019,4,EBS,0.14730620595589905,14.730620595589905,6.788580246913581,2019
2019-162,201901,94,133,1,83.66,12.29,188,0.5902,0.067,0,60.32928,-170.6645,Q-21,62,2.6,7072019,4,EBS,0.1135208403930871,11.35208403930871,8.808955223880595,2019
2019-163,201902,162,1,1,78.37,11.96,182.9,0.7455,0.1372,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.18403755868544597,18.403755868544597,5.433673469387756,2019
2019-164,201902,162,1,1,77.43,12.53,170.1,0.9133,0.1516,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.1659914595423191,16.599145954231908,6.024406332453825,2019
2019-165,201902,162,1,1,84.43,12.49,223.4,1.0083,0.2145,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.2127343052662898,21.27343052662898,4.7006993006993,2019
2019-166,201901,94,134,1,85.46,12.13,208.3,0.8845,0.068,0,60.01924,-170.63711,P-21,64,2.7,7072019,4,EBS,0.07687959299039006,7.687959299039006,13.00735294117647,2019
2019-167,201901,94,134,1,96.18,14.49,294.3,1.037,0.1994,0,60.01924,-170.63711,P-21,64,2.7,7072019,4,EBS,0.19228543876567022,19.228543876567024,5.200601805416248,2019
2019-168,201901,94,134,1,92.53,13.89,247.7,0.6161,0.0742,0,60.01924,-170.63711,P-21,64,2.7,7072019,4,EBS,0.12043499431910405,12.043499431910405,8.303234501347708,2019
2019-169,201901,94,134,1,85.29,13.28,198.8,0.79,0.127,0,60.01924,-170.63711,P-21,64,2.7,7072019,4,EBS,0.16075949367088607,16.075949367088608,6.220472440944882,2019
2019-170,201901,94,134,1,83.62,12.86,190.9,0.7841,0.1046,0,60.01924,-170.63711,P-21,64,2.7,7072019,4,EBS,0.13340135186838412,13.340135186838411,7.496175908221797,2019
2019-175,201901,94,126,1,80.59,11.05,176.1,0.8755,0.1737,0,59.34803,-169.22843,N-19,50,4.1,7052019,3,EBS,0.1984009137635637,19.84009137635637,5.040299366724237,2019
2019-176,201902,162,1,1,88.29,12.31,235.2,1.6996,0.2134,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.12555895504824666,12.555895504824665,7.964386129334582,2019
2019-177,201902,162,20,1,56.47,7.24,69.1,1.0054,0.2723,0,65.01249,-169.11489,EE-18,49,2.3,8062019,9,NBS,0.27083747762084737,27.083747762084737,3.692251193536541,2019
2019-178,201902,162,20,1,62.66,8.96,85.8,0.7301,0.193,0,65.01249,-169.11489,EE-18,49,2.3,8062019,9,NBS,0.2643473496781263,26.434734967812627,3.7829015544041447,2019
2019-179,201902,162,20,1,66.29,11.23,116.2,1.0169,0.2774,0,65.01249,-169.11489,EE-18,49,2.3,8062019,9,NBS,0.27278985150948964,27.278985150948966,3.665825522710887,2019
2019-18,201901,94,159,1,81.02,12.73,181.2,0.9145,0.0666,0,59.83477,-172.24578,PO2423,76,2.3,7172019,4,EBS,0.07282668124658284,7.282668124658284,13.731231231231229,2019
2019-187,201902,162,1,1,83.49,12.11,211,0.6746,0.148,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.219389267714201,21.9389267714201,4.558108108108108,2019
2019-188,201901,94,127,1,80.47,12.32,196.2,0.994,0.1952,0,59.01471,-169.16542,M-19,54,4.4,7052019,3,EBS,0.19637826961770624,19.637826961770624,5.092213114754098,2019
2019-189,201901,94,127,1,82.24,11.11,201.9,2.0646,0.1585,0,59.01471,-169.16542,M-19,54,4.4,7052019,3,EBS,0.07677031870580257,7.677031870580257,13.025867507886435,2019
2019-19,201901,94,159,1,82.32,13.07,209.8,0.9893,0.2721,0,59.83477,-172.24578,PO2423,76,2.3,7172019,4,EBS,0.27504295966845244,27.504295966845245,3.6357956633590587,2019
2019-190,201901,94,127,1,94.11,14.06,291.8,0.7763,0.144,0,59.01471,-169.16542,M-19,54,4.4,7052019,3,EBS,0.1854952982094551,18.54952982094551,5.3909722222222225,2019
2019-191,201901,94,127,1,85.44,13.76,214.4,0.9807,0.2096,0,59.01471,-169.16542,M-19,54,4.4,7052019,3,EBS,0.2137248903844193,21.37248903844193,4.678912213740458,2019
2019-192,201901,94,127,1,83.95,12.91,213.2,0.6669,0.114,0,59.01471,-169.16542,M-19,54,4.4,7052019,3,EBS,0.17094017094017094,17.094017094017094,5.8500000000000005,2019
2019-193,201901,94,120,1,84.88,12.43,216.9,0.5542,0.0715,0,57.83261,-169.36258,JI2019,66,3.9,7042019,2,EBS,0.12901479610249006,12.901479610249005,7.751048951048952,2019
2019-194,201901,94,120,1,87.76,12.5,237.8,0.6742,0.1077,0,57.83261,-169.36258,JI2019,66,3.9,7042019,2,EBS,0.1597448828240878,15.97448828240878,6.259981429897865,2019
2019-195,201901,94,120,1,93.1,14.07,297.4,0.9057,0.1388,0,57.83261,-169.36258,JI2019,66,3.9,7042019,2,EBS,0.15325162857458322,15.325162857458322,6.525216138328529,2019
2019-196,201901,94,120,1,86.29,13.78,222,0.6779,0.11,0,57.83261,-169.36258,JI2019,66,3.9,7042019,2,EBS,0.16226582091753947,16.226582091753947,6.162727272727272,2019
2019-197,201901,94,123,1,85.52,13.79,219,0.6689,0.092,0,58.66099,-169.78121,L-20,66,3.1,7042019,3,EBS,0.13753924353416055,13.753924353416055,7.270652173913044,2019
2019-198,201901,94,123,1,82.5,13.05,212.1,1.0211,0.1487,0,58.66099,-169.78121,L-20,66,3.1,7042019,3,EBS,0.14562726471452356,14.562726471452356,6.86684599865501,2019
2019-199,201901,94,123,1,85.05,12.63,167.5,0.7048,0.1111,0,58.66099,-169.78121,L-20,66,3.1,7042019,3,EBS,0.157633371169126,15.763337116912602,6.3438343834383435,2019
2019-2,201902,162,1,1,78.57,11.38,170.6,0.6854,0.1509,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.22016340822877153,22.016340822877154,4.54208084824387,2019
2019-20,201901,94,159,1,82.18,12.92,202.3,0.9261,0.0909,0,59.83477,-172.24578,PO2423,76,2.3,7172019,4,EBS,0.09815354713313897,9.815354713313896,10.18811881188119,2019
2019-200,201901,94,123,1,97.48,13.63,266.4,0.8224,0.1929,0,58.66099,-169.78121,L-20,66,3.1,7042019,3,EBS,0.23455739299610892,23.455739299610894,4.263348885432867,2019
2019-201,201901,94,123,1,91.61,13.85,271.6,1.1562,0.0723,0,58.66099,-169.78121,L-20,66,3.1,7042019,3,EBS,0.06253243383497666,6.253243383497666,15.991701244813276,2019
2019-202,201901,94,132,1,83.1,13.84,179.4,0.683,0.0845,0,60.32774,-170.02717,Q-20,52,2.9,7062019,4,EBS,0.12371888726207907,12.371888726207906,8.08284023668639,2019
2019-203,201901,94,98,1,81.68,12.43,184.5,0.9734,0.1859,0,58.01197,-168.44416,J-18,70,3.5,6282019,2,EBS,0.19098006985822888,19.098006985822888,5.236148466917697,2019
2019-204,201901,94,98,1,84.5,13.54,214.7,0.6913,0.0996,0,58.01197,-168.44416,J-18,70,3.5,6282019,2,EBS,0.14407637783885432,14.407637783885432,6.940763052208836,2019
2019-205,201901,94,98,1,84.12,12.94,215.4,1.3343,0.2931,0,58.01197,-168.44416,J-18,70,3.5,6282019,2,EBS,0.21966574233680583,21.966574233680582,4.55237120436711,2019
2019-206,201901,94,98,1,92.71,14.74,279.4,1.3803,0.2051,0,58.01197,-168.44416,J-18,70,3.5,6282019,2,EBS,0.14859088603926682,14.859088603926681,6.729887859580693,2019
2019-207,201901,94,98,1,85.68,14.16,224.9,1.0687,0.4995,0,58.01197,-168.44416,J-18,70,3.5,6282019,2,EBS,0.4673902872649013,46.739028726490126,2.1395395395395393,2019
2019-208,201901,94,121,1,87.46,13.24,277.6,0.8844,0.1111,0,57.98737,-169.68823,J-20,70,3.3,7042019,2,EBS,0.1256218905472637,12.56218905472637,7.9603960396039595,2019
2019-209,201901,94,121,1,91.81,15.44,289.8,1.207,0.1523,0,57.98737,-169.68823,J-20,70,3.3,7042019,2,EBS,0.12618061309030654,12.618061309030654,7.925147734734079,2019
2019-21,201901,94,159,1,80.68,13.36,184.8,1.0241,0.1056,0,59.83477,-172.24578,PO2423,76,2.3,7172019,4,EBS,0.10311493018259936,10.311493018259936,9.697916666666666,2019
2019-210,201901,94,121,1,84.23,12.94,217.8,1.0576,0.1359,0,57.98737,-169.68823,J-20,70,3.3,7042019,2,EBS,0.1284984871406959,12.849848714069589,7.782192788815307,2019
2019-211,201901,94,121,1,88.26,14,243.5,0.6743,0.1919,0,57.98737,-169.68823,J-20,70,3.3,7042019,2,EBS,0.2845914281477087,28.45914281477087,3.513809275664409,2019
2019-212,201901,94,121,1,90.62,13.83,267.7,2.1291,1.1981,0,57.98737,-169.68823,J-20,70,3.3,7042019,2,EBS,0.5627260344746605,56.272603447466054,1.7770636841665974,2019
2019-213,201901,94,119,1,90.67,14.5,269.6,1.1619,0.2136,0,57.66851,-169.66866,I-20,70,3.9,7032019,2,EBS,0.1838368190033566,18.38368190033566,5.439606741573033,2019
2019-214,201901,94,119,1,84.33,11.97,180.6,1.1703,0.3014,0,57.66851,-169.66866,I-20,70,3.9,7032019,2,EBS,0.2575408015038879,25.75408015038879,3.8828798938287985,2019
2019-215,201901,94,119,1,82.83,12.25,191.1,0.9109,0.2287,0,57.66851,-169.66866,I-20,70,3.9,7032019,2,EBS,0.2510703699637721,25.107036996377207,3.982947092260604,2019
2019-216,201901,94,119,1,84.02,11.85,197.7,1.0367,0.2309,0,57.66851,-169.66866,I-20,70,3.9,7032019,2,EBS,0.22272595736471495,22.272595736471494,4.489822433954092,2019
2019-217,201901,94,122,1,95.86,14.05,235.8,0.9353,0.2264,0,58.3313,-169.72593,K-20,69,3.2,7042019,3,EBS,0.24206137068320324,24.206137068320324,4.131183745583039,2019
2019-218,201901,94,122,1,90.82,14.98,264,1.5535,0.2224,0,58.3313,-169.72593,K-20,69,3.2,7042019,3,EBS,0.14316060508529127,14.316060508529127,6.985161870503598,2019
2019-219,201901,94,122,1,81.06,12.38,202.1,2.0193,0.1964,0,58.3313,-169.72593,K-20,69,3.2,7042019,3,EBS,0.09726142722725697,9.726142722725697,10.281568228105906,2019
2019-22,201901,94,159,1,86.37,13.97,230.1,1.59,0.1385,0,59.83477,-172.24578,PO2423,76,2.3,7172019,4,EBS,0.08710691823899372,8.710691823899372,11.48014440433213,2019
2019-220,201901,94,122,1,79.86,12.48,185.4,1.9955,0.1902,0,58.3313,-169.72593,K-20,69,3.2,7042019,3,EBS,0.09531445752944125,9.531445752944125,10.491587802313354,2019
2019-221,201901,94,122,1,91.25,13.94,282,1.1216,0.1332,0,58.3313,-169.72593,K-20,69,3.2,7042019,3,EBS,0.11875891583452212,11.875891583452212,8.420420420420418,2019
2019-222,201901,94,97,1,85.82,12.84,194.8,1.3251,0.0621,0,58.33599,-168.46255,K-18,66,3.4,6282019,3,EBS,0.046864387593389185,4.686438759338919,21.33816425120773,2019
2019-223,201901,94,97,1,80.4,12.75,184,2.6589,0.1472,0,58.33599,-168.46255,K-18,66,3.4,6282019,3,EBS,0.05536123961036519,5.536123961036519,18.063179347826086,2019
2019-224,201901,94,97,1,89.42,13.99,252.6,0.8055,0.126,0,58.33599,-168.46255,K-18,66,3.4,6282019,3,EBS,0.1564245810055866,15.64245810055866,6.392857142857142,2019
2019-225,201901,94,97,1,82.47,12.43,149.7,0.8685,0.1604,0,58.33599,-168.46255,K-18,66,3.4,6282019,3,EBS,0.18468624064478983,18.468624064478984,5.414588528678305,2019
2019-226,201901,162,162,1,83.01,13.02,197.7,1.1621,0.1783,0,60.16258,-172.34322,QP2423,58,3.6,7182019,4,EBS,0.15342913690732296,15.342913690732296,6.517666853617499,2019
2019-227,201901,162,60,1,92.4,12.98,325.8,1.8661,0.3858,0,55.98287,-165.1891,D-05,96,4.9,6162019,1,EBS,0.20674133219012913,20.674133219012912,4.836962156557803,2019
2019-228,201901,162,127,1,84.9,14.29,250.8,1.2561,0.2233,0,59.00371,-170.48058,M-21,70,3,7072019,3,EBS,0.17777247034471777,17.777247034471777,5.6251679355127635,2019
2019-229,201901,162,114,1,84.81,13.2,218,1.9758,0.3006,0,57.50171,-169.98718,IH2120,69,4.4,7042019,2,EBS,0.1521409049498937,15.214090494989371,6.572854291417166,2019
2019-23,201901,94,159,1,85.96,14.03,235.4,0.9444,0.089,0,59.83477,-172.24578,PO2423,76,2.3,7172019,4,EBS,0.09423972892842016,9.423972892842016,10.61123595505618,2019
2019-230,201901,162,127,1,96.31,15.59,331.1,1.6127,0.312,0,59.00371,-170.48058,M-21,70,3,7072019,3,EBS,0.19346437651144044,19.346437651144043,5.168910256410257,2019
2019-231,201901,162,127,1,85.12,14.8,235.5,1.2713,0.1973,0,59.00371,-170.48058,M-21,70,3,7072019,3,EBS,0.15519546920475102,15.519546920475102,6.4434870755195135,2019
2019-232,201901,162,127,1,87.07,13.04,250.7,1.9036,0.2107,0,59.00371,-170.48058,M-21,70,3,7072019,3,EBS,0.11068501786089514,11.068501786089515,9.034646416706217,2019
2019-24,201901,94,158,1,80.18,12.79,184.2,1.1797,0.1215,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.10299228617445114,10.299228617445113,9.70946502057613,2019
2019-25,201902,94,1,1,70.77,10.17,126.9,1.0229,0.2416,0,62.00723,-173.08002,V-24,58,0.8,7292019,7,NBS,0.23619122103822468,23.61912210382247,4.233857615894039,2019
2019-26,201901,94,158,1,80.78,11.47,185.8,1.3577,0.1022,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.07527436105177875,7.527436105177874,13.284735812133071,2019
2019-3,201902,162,1,1,75.87,11.99,151.8,0.7067,0.1746,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.24706381774444602,24.7063817744446,4.047537227949599,2019
2019-4,201902,162,1,1,78.97,12.31,189.2,0.7634,0.1697,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.2222949960702122,22.229499607021218,4.498526812021214,2019
2019-41,201902,94,1,1,75.41,11.19,175,0.8136,0.2258,0,62.00723,-173.08002,V-24,58,0.8,7292019,7,NBS,0.2775319567354966,27.75319567354966,3.6031886625332152,2019
2019-42,201901,94,187,1,84.84,12.83,226.6,0.955,0.2365,0,60.00062,-176.67745,P-30,142,1.9,7242019,5,EBS,0.2476439790575916,24.76439790575916,4.038054968287526,2019
2019-43,201901,94,158,1,85.51,14.19,252.1,1.1595,0.1066,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.0919361793876671,9.19361793876671,10.877110694183864,2019
2019-44,201901,94,158,1,80.65,13.34,203.7,0.9043,0.0744,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.0822735817759593,8.22735817759593,12.15456989247312,2019
2019-45,201901,94,158,1,82.32,13.17,203.1,0.8229,0.0603,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.07327743346700694,7.327743346700694,13.646766169154228,2019
2019-46,201901,94,158,1,89.55,14.24,234.2,1.1409,0.0846,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.07415198527478306,7.4151985274783065,13.485815602836881,2019
2019-47,201901,94,155,1,82.08,11.86,208.5,1.6886,0.164,0,59.50437,-172.88133,ON2524,94,3,7162019,3,EBS,0.0971218761103873,9.71218761103873,10.296341463414635,2019
2019-5,201902,162,1,1,78.61,12.83,175.1,1.0278,0.2458,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.23915158591165595,23.915158591165593,4.181448331977218,2019
2019-6,201901,162,193,1,80.11,13.21,NA,0.9814,0.2139,0,61.99908,-175.17202,V-27,80,0.4,7282019,4,EBS,0.21795394334624005,21.795394334624003,4.588125292192614,2019
2019-63,201901,94,158,1,83.08,12.47,215.5,2.1214,0.1237,0,59.83709,-172.89989,PO2524,80,2.4,7162019,4,EBS,0.05831054963703215,5.831054963703215,17.149555375909458,2019
2019-64,201902,162,1,1,88.23,15.43,247.8,0.9601,0.2007,0,62.31661,-175.31904,W-27,80,0.2,7282019,7,NBS,0.20904072492448703,20.9040724924487,4.783756851021425,2019
2019-7,201901,162,193,1,83.34,13.34,NA,1.0267,0.2866,0,61.99908,-175.17202,V-27,80,0.4,7282019,4,EBS,0.2791467809486705,27.91467809486705,3.5823447313328676,2019
2019-70,201901,162,180,1,65.21,NA,82.6,0.9008,0.145,NA,60.00657,-177.89505,P-32,141,2.7,7232019,5,EBS,0.16096802841918292,16.096802841918294,6.212413793103449,2019
2019-8,201901,162,193,1,78.86,13.02,190.5,1.0815,0.2794,0,61.99908,-175.17202,V-27,80,0.4,7282019,4,EBS,0.2583448913546001,25.83448913546001,3.8707945597709377,2019
2019-9,201901,162,193,1,87.42,14.75,NA,1.1223,0.2368,0,61.99908,-175.17202,V-27,80,0.4,7282019,4,EBS,0.21099527755502093,21.09952775550209,4.7394425675675675,2019
2019-100,201902,162,42,2,46.14,0,33.1,0.6616,0.0956,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.1444981862152358,14.44981862152358,6.920502092050208,2019
2019-101,201902,162,42,2,41.34,0,25.3,0.6655,0.0968,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.14545454545454545,14.545454545454545,6.875,2019
2019-102,201902,162,42,2,42.58,0,22.8,0.4508,0.0974,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.2160603371783496,21.60603371783496,4.628336755646817,2019
2019-103,201902,162,42,2,57.94,0,65,1.3231,0.2877,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.21744388179275945,21.744388179275944,4.598887730274591,2019
2019-104,201902,162,42,2,48.8,0,35.1,0.9236,0.2553,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.27641836292767435,27.641836292767437,3.6177046611829216,2019
2019-105,201902,162,42,2,55.67,0,69.2,0.5605,0.0885,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.15789473684210525,15.789473684210526,6.333333333333334,2019
2019-106,201902,162,42,2,50.81,0,46.4,0.7676,0.1425,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.18564356435643564,18.564356435643564,5.386666666666667,2019
2019-107,201902,162,42,2,51.14,0,53.1,0.4744,0.1335,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.2814080944350759,28.140809443507592,3.5535580524344565,2019
2019-108,201902,162,42,2,51.55,0,49.4,0.527,0.0743,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.1409867172675522,14.098671726755219,7.0928667563930015,2019
2019-109,201902,162,42,2,49.67,0,46,1.0054,0.1958,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.19474835886214442,19.474835886214443,5.134831460674158,2019
2019-110,201902,162,42,2,54.7,0,65.7,1.5483,0.2247,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.14512691338887812,14.512691338887812,6.890520694259012,2019
2019-111,201902,162,42,2,51.82,0,49.8,0.5115,0.1097,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.21446725317693063,21.446725317693062,4.662716499544211,2019
2019-112,201902,162,42,2,51.02,0,48.6,0.4361,0.1171,0,63.6616,-172.72117,AA-23,56,0.3,8132019,8,NBS,0.2685163953221738,26.85163953221738,3.7241673783091374,2019
2019-113,201902,162,19,2,54.18,0,59.1,0.5302,0.2137,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.4030554507732931,40.305545077329306,2.4810481984089847,2019
2019-114,201902,162,19,2,64.06,0,115.6,0.5842,0.1498,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.25641903457719956,25.641903457719955,3.899866488651536,2019
2019-115,201902,162,19,2,67.22,0,112.9,1.2918,0.3646,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.28224183310109924,28.224183310109925,3.543060888645091,2019
2019-116,201902,162,19,2,65.6,0,112.3,0.9736,0.2892,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.2970419063270337,29.70419063270337,3.3665283540802213,2019
2019-117,201902,162,19,2,62.09,0,102.5,1.0122,0.2453,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.24234341039320292,24.23434103932029,4.12637586628618,2019
2019-118,201902,162,19,2,53.56,0,63.3,0.8905,0.2577,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.2893879842784952,28.93879842784952,3.455568490492821,2019
2019-119,201902,162,19,2,56.68,0,73.6,1.3093,0.4049,0,65.01169,-169.90252,EE-19,50,2.8,8062019,9,NBS,0.3092492171389292,30.92492171389292,3.233637935292665,2019
2019-12,201901,162,177,2,54.64,0,52.4,0.7629,0.1961,0,59.32743,-177.05585,N-31,149,3.2,7232019,5,EBS,0.257045484336086,25.704548433608597,3.890362060173381,2019
2019-120,201902,162,49,2,59.58,0,82.8,0.7027,0.2106,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.29970115269674114,29.970115269674114,3.336657169990503,2019
2019-121,201902,162,49,2,53.26,0,55.2,0.9669,0.3269,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.3380908056675975,33.809080566759754,2.957785255429795,2019
2019-122,201902,162,49,2,53.51,0,56.8,1.0115,0.2582,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.2552644587246663,25.52644587246663,3.9175058094500392,2019
2019-123,201902,162,49,2,56.51,0,63,0.9762,0.2639,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.27033394796148336,27.033394796148336,3.699128457749147,2019
2019-124,201902,162,49,2,56.63,0,67.8,0.8546,0.2349,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.27486543412122627,27.48654341212263,3.6381438910174544,2019
2019-125,201902,162,49,2,59.99,0,73.9,0.9546,0.2613,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.2737272155876807,27.37272155876807,3.6532721010332954,2019
2019-126,201902,162,49,2,55.59,0,61.4,0.835,0.1522,0,63.0105,-173.29301,Y-24,70,-0.6,8142019,8,NBS,0.1822754491017964,18.227544910179642,5.486202365308804,2019
2019-127,201902,162,18,2,50.97,0,56.1,0.4873,0.1529,0,65.22397,-168.90444,FF-18,53,2.1,8052019,9,NBS,0.31376975169300225,31.376975169300223,3.18705035971223,2019
2019-128,201902,162,18,2,51.1,0,46.4,0.8719,0.2534,0,65.22397,-168.90444,FF-18,53,2.1,8052019,9,NBS,0.29062965936460605,29.062965936460607,3.4408050513022888,2019
2019-129,201902,162,18,2,60.58,0,90.2,0.8614,0.215,0,65.22397,-168.90444,FF-18,53,2.1,8052019,9,NBS,0.24959368469932666,24.959368469932667,4.006511627906977,2019
2019-130,201902,162,33,2,54.18,0,67,0.3993,0.1535,0,64.66013,-169.12056,DD-18,44,2.2,8092019,9,NBS,0.38442273979464064,38.44227397946406,2.6013029315960914,2019
2019-131,201902,162,33,2,55.15,0,58.4,0.7923,0.3371,0,64.66013,-169.12056,DD-18,44,2.2,8092019,9,NBS,0.425470150195633,42.5470150195633,2.350341145060813,2019
2019-132,201902,162,33,2,49.98,0,44.2,0.7262,0.3108,0,64.66013,-169.12056,DD-18,44,2.2,8092019,9,NBS,0.42798127237675576,42.79812723767557,2.336550836550836,2019
2019-133,201902,162,2,2,57.21,0,63.6,0.7668,0.1829,0,62.33512,-174.57173,W-26,71,-0.5,7292019,7,NBS,0.23852373500260823,23.852373500260825,4.1924548933843635,2019
2019-134,201902,162,2,2,55.51,0,57,0.8562,0.213,0,62.33512,-174.57173,W-26,71,-0.5,7292019,7,NBS,0.24877365101611773,24.877365101611773,4.0197183098591545,2019
2019-135,201902,162,2,2,56.16,0,58,0.7661,0.1977,0,62.33512,-174.57173,W-26,71,-0.5,7292019,7,NBS,0.2580603054431536,25.806030544315362,3.8750632271117857,2019
2019-136,201902,162,2,2,58.07,0,65.7,0.7012,0.2449,0,62.33512,-174.57173,W-26,71,-0.5,7292019,7,NBS,0.34925841414717623,34.925841414717624,2.86320947325439,2019
2019-137,201902,162,2,2,59.29,0,64.9,1.0347,0.2058,0,62.33512,-174.57173,W-26,71,-0.5,7292019,7,NBS,0.19889823137141202,19.889823137141203,5.027696793002915,2019
2019-138,201902,162,2,2,55.81,0,54.9,0.6845,0.174,0,62.33512,-174.57173,W-26,71,-0.5,7292019,7,NBS,0.25420014609203795,25.420014609203793,3.9339080459770117,2019
